"","Year","StateAbbr","StateDesc","CountyName","CountyFIPS","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID"
"825",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.2,4381,"POINT (-93.38082468 44.80146006)",27053025907
"826",2020,"MN","Minnesota","Lincoln",27081,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,7.9,9.1,2801,"POINT (-96.27212818 44.26059136)",27081201002
"827",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.5,5.5,3458,"POINT (-93.4729517 44.96183865)",27053026301
"828",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.6,7,3872,"POINT (-93.2905353 44.8460884)",27053125500
"829",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.2,3.8,2165,"POINT (-93.36415298 44.94393083)",27053122600
"830",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.1,3.6,4.7,3476,"POINT (-93.41185679 45.14494089)",27053026706
"831",2020,"MN","Minnesota","Hubbard",27057,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,5.4,6.1,4711,"POINT (-94.91874653 47.32356718)",27057070100
"832",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.3,5,3211,"POINT (-93.30382163 44.98063542)",27053104100
"833",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3,3.8,3876,"POINT (-93.3525868 44.9513185)",27053022700
"834",2020,"MN","Minnesota","Itasca",27061,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.5,7.9,6850,"POINT (-93.5081957 47.27786395)",27061480900
"835",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.4,5.6,3162,"POINT (-93.48773429 44.91137187)",27053026205
"836",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.9,5.8,3856,"POINT (-93.33951597 45.07061787)",27053020303
"837",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.6,4.6,3503,"POINT (-93.21029085 44.9476182)",27053107600
"838",2020,"MN","Minnesota","Polk",27119,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,6.7,8.3,2446,"POINT (-96.60367794 47.75940031)",27119020700
"839",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,4.9,6.3,2898,"POINT (-93.38595511 44.94217731)",27053022302
"840",2020,"MN","Minnesota","Lac qui Parle",27073,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,7.3,8.6,3035,"POINT (-95.94611474 44.9170094)",27073180300
"841",2020,"MN","Minnesota","Morrison",27097,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,5.9,7.1,2471,"POINT (-94.37850091 45.98064824)",27097780700
"842",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.6,5.5,3786,"POINT (-93.22856388 44.9423414)",27053108800
"843",2020,"MN","Minnesota","Hubbard",27057,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.5,7.9,2948,"POINT (-95.08318708 46.90565859)",27057070500
"844",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.8,5.8,5053,"POINT (-93.31296311 45.11514506)",27053026822
"845",2020,"MN","Minnesota","Nicollet",27103,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.7,5.8,6559,"POINT (-94.0474941 44.17178418)",27103480501
"846",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.6,6.3,2584,"POINT (-93.11130365 44.95998655)",27123032700
"847",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.6,5.8,3261,"POINT (-93.26617936 44.88346051)",27053024700
"848",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.1,2.9,3.4,4177,"POINT (-93.36088613 44.92951129)",27053023000
"849",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.5,4.3,3916,"POINT (-93.29417172 44.90803931)",27053111400
"850",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,7.2,8.5,1347,"POINT (-93.28110821 44.99869424)",27053102300
"851",2020,"MN","Minnesota","Nicollet",27103,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,5.5,6.1,3414,"POINT (-94.41931332 44.37589326)",27103480100
"852",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.1,5.1,2570,"POINT (-93.22715969 44.84772052)",27053025100
"853",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.2,3.8,4.6,3159,"POINT (-93.23354706 44.89679458)",27053012101
"854",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.7,4.3,2229,"POINT (-93.3142217 45.00381513)",27053102000
"855",2020,"MN","Minnesota","Nobles",27105,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,8,10.1,4841,"POINT (-95.62978236 43.61829308)",27105105600
"856",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4,4.9,4885,"POINT (-92.52303992 43.9745431)",27109001203
"857",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.6,4.4,4.8,4269,"POINT (-93.24713798 44.9534713)",27053125900
"858",2020,"MN","Minnesota","Mower",27099,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,6.8,7.7,3615,"POINT (-92.91777558 43.67473328)",27099001000
"859",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.3,5.3,1726,"POINT (-93.22822011 44.9508286)",27053107400
"860",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.9,2.6,3.3,6970,"POINT (-93.49568554 44.83111668)",27053026022
"861",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.2,3.8,2880,"POINT (-93.24592318 44.94332469)",27053108600
"862",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.1,5.5,5168,"POINT (-93.15928638 44.98382233)",27123030201
"863",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.9,2.7,3.1,3992,"POINT (-93.28151463 44.9377146)",27053109300
"864",2020,"MN","Minnesota","Martin",27091,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,7.2,8,1939,"POINT (-94.55051697 43.54340383)",27091790400
"865",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.6,4.5,5409,"POINT (-93.40624078 45.16588173)",27053026907
"866",2020,"MN","Minnesota","Le Sueur",27079,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.7,5.4,7001,"POINT (-93.72958312 44.47248631)",27079950100
"867",2020,"MN","Minnesota","Polk",27119,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,8,8.9,3876,"POINT (-96.0091117 47.62867129)",27119020900
"868",2020,"MN","Minnesota","Kandiyohi",27067,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,7.1,8.9,2819,"POINT (-95.04727156 45.10790311)",27067770900
"869",2020,"MN","Minnesota","Otter Tail",27111,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,6,7.5,4403,"POINT (-96.02752864 46.30025813)",27111961100
"870",2020,"MN","Minnesota","Polk",27119,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,7.6,9.6,1268,"POINT (-96.99585807 47.92419352)",27119020200
"871",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.7,2.4,2.9,1431,"POINT (-93.34855803 44.96524865)",27053022000
"872",2020,"MN","Minnesota","Lyon",27083,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,5.1,5.7,3307,"POINT (-95.8366687 44.45234288)",27083360200
"873",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.6,3117,"POINT (-92.37787934 43.96836005)",27109000903
"874",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",2.8,2.6,3,3527,"POINT (-93.26321308 44.97106546)",27053105400
"875",2020,"MN","Minnesota","Pine",27115,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,7.7,8.5,2493,"POINT (-92.52516236 46.3082193)",27115950100
"876",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,6,7.7,3118,"POINT (-93.4639502 44.91406691)",27053026206
"877",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.7,4.4,1683,"POINT (-93.13965888 44.94839039)",27123033800
"878",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.7,5.9,2327,"POINT (-93.31075195 44.80923213)",27053025802
"879",2020,"MN","Minnesota","Kanabec",27065,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,6.2,7,5030,"POINT (-93.26013074 45.80839238)",27065480400
"880",2020,"MN","Minnesota","Meeker",27093,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,5.8,6.8,5021,"POINT (-94.31143737 45.13665143)",27093560100
"881",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4,4.9,4382,"POINT (-92.53736401 44.02791307)",27109001302
"882",2020,"MN","Minnesota","Mahnomen",27087,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.9,9.3,10.5,2946,"POINT (-95.95855973 47.35278121)",27087940100
"883",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.6,5.2,3846,"POINT (-93.30256064 45.01862796)",27053100800
"884",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.6,5.7,2383,"POINT (-93.25310572 44.87780154)",27053024902
"885",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.7,3.5,4,5401,"POINT (-93.37838381 45.13118725)",27053026812
"886",2020,"MN","Minnesota","Itasca",27061,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.6,7.2,2864,"POINT (-93.23370276 47.15246911)",27061480600
"887",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,4.7,5.6,4916,"POINT (-92.43826163 44.01734225)",27109000200
"888",2020,"MN","Minnesota","Pine",27115,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,6.6,7.5,2932,"POINT (-92.92720807 46.33409499)",27115950200
"889",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.5,3.1,3.9,2900,"POINT (-93.32393934 44.91160633)",27053111200
"890",2020,"MN","Minnesota","Mille Lacs",27095,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,5,5.7,5221,"POINT (-93.62064116 45.72523625)",27095170400
"891",2020,"MN","Minnesota","Mower",27099,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,8.6,10.8,4995,"POINT (-92.96723888 43.65955869)",27099000410
"892",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.4,3,3.8,6952,"POINT (-93.45623164 44.81628425)",27053026018
"893",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5,6.1,2623,"POINT (-93.32683106 45.08097537)",27053020301
"894",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.3,5.3,3515,"POINT (-93.41096917 45.0412435)",27053026510
"895",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,5.1,6.2,4971,"POINT (-93.38649839 45.04077789)",27053021503
"896",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3,2.7,3.2,3971,"POINT (-93.28311496 44.96539594)",27053105600
"897",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.4,5.5,2286,"POINT (-93.28701662 44.87590829)",27053024500
"898",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.5,4.2,4038,"POINT (-93.32395961 44.92601493)",27053109800
"899",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,4.3,5.4,5372,"POINT (-93.41564355 44.9247669)",27053023300
"900",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4.3,4.8,3499,"POINT (-93.24057724 44.96208125)",27053106200
"901",2020,"MN","Minnesota","Kanabec",27065,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,6.4,7.3,3834,"POINT (-93.4202646 45.88755029)",27065480200
"902",2020,"MN","Minnesota","Pine",27115,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,6.4,7.3,3473,"POINT (-93.0638636 45.82090709)",27115950800
"903",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,6.3,8.6,3696,"POINT (-93.38306152 44.84916538)",27053025905
"904",2020,"MN","Minnesota","Olmsted",27109,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5,4.5,5.5,4491,"POINT (-92.49935104 44.01229656)",27109001201
"905",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.5,4,5,5451,"POINT (-93.47054613 45.13056755)",27053026708
"906",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,4.7,5.9,4384,"POINT (-93.57164286 44.91189902)",27053027501
"907",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",3.8,3.6,4.1,2725,"POINT (-93.27382746 44.9645528)",27053105700
"908",2020,"MN","Minnesota","Pennington",27113,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,5.5,6.4,2079,"POINT (-96.31716528 48.05941994)",27113090300
"909",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.2,5.4,6074,"POINT (-93.42041278 45.01254765)",27053026512
"910",2020,"MN","Minnesota","Murray",27101,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,7.4,8.6,3246,"POINT (-95.8714681 43.92371921)",27101900200
"911",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.4,4.9,5.8,3965,"POINT (-93.34919298 45.05487163)",27053020700
"912",2020,"MN","Minnesota","Ramsey",27123,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.7,4.4,5,4101,"POINT (-93.13654843 44.95801363)",27123032500
"913",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,4.7,5.6,2038,"POINT (-93.25273731 44.99563445)",27053103100
"914",2020,"MN","Minnesota","Kandiyohi",27067,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,6.2,7.3,4189,"POINT (-94.94816033 45.28902197)",27067780300
"915",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.6,7,3524,"POINT (-93.59119045 44.93416684)",27053027203
"916",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.8,4.4,5.2,5402,"POINT (-93.58358262 45.10887983)",27053027102
"917",2020,"MN","Minnesota","Hennepin",27053,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4,3.7,4.3,8667,"POINT (-93.71180029 44.93459317)",27053027700
"918",2020,"MN","Minnesota","Mower",27099,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,5.8,6.7,3364,"POINT (-92.56865724 43.70813525)",27099001400
"919",2020,"MN","Minnesota","Mille Lacs",27095,"Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,8.3,9.6,3123,"POINT (-93.7315552 46.11352204)",27095970200
